"CA1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population (number of persons) 1/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
40420,"Rockford, IL (Metropolitan Statistical Area)",268548,271661,271149,271136,273201,274734,274255,273627,273731,276063,276951,279829,280591,278911,277354,277028,278623,278638,279051,279763,281563,284702,289895,294298,298582,302172,305671,309644,312342,315025,317596,321033,323229,325747,329472,332230,335903,341202,347503,349937,349766,349224,347864,345809,344746,342367,340663
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",111241,111571,112296,113571,115045,116381,118189,119609,121414,122406,123247,123463,124388,125524,126478,127115,128799,129830,131116,131826,132358,133668,134810,135899,137253,138990,140508,141570,142807,142903,143333,143139,144034,144698,145487,146326,147027,148256,149644,151138,151729,152447,151807,150990,149997,149147,148069
40660,"Rome, GA (Metropolitan Statistical Area)",72937,74051,75747,76267,77161,77988,78917,79499,80526,80194,79565,79860,79948,79897,79163,79223,79520,79804,80281,81046,81290,81483,82274,83100,84094,84911,86063,87061,87991,88833,89659,90837,91181,92597,93539,94014,94332,95165,95308,95922,96383,96415,96208,96034,96039,96061,96504
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",827351,852036,876053,902647,905830,927304,948850,971060,1000056,1040724,1071481,1106955,1133346,1168540,1193993,1218388,1250764,1285092,1331264,1378887,1428491,1521462,1566994,1591373,1608074,1621444,1645098,1672583,1700488,1731847,1767237,1807949,1866310,1923508,1970542,2008663,2034850,2057885,2082217,2108310,2132657,2154521,2175568,2195353,2217634,2244879,2274194
40980,"Saginaw, MI (Metropolitan Statistical Area)",219374,220370,223170,224074,225199,225920,225723,226118,226861,227115,226732,227373,224132,220925,217784,216710,215040,214972,214098,213522,212303,212071,212384,212421,212165,212262,212076,211927,211406,210839,210400,209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,199916,198855,198329,196764,195142,193307
41060,"St. Cloud, MN (Metropolitan Statistical Area)",110295,116762,118978,119660,121957,123661,126283,127477,129994,131145,132420,133782,135211,136115,137048,138037,139387,140892,142314,144873,147087,150078,151812,153430,155495,157264,159224,160563,162234,163352,165463,168139,170587,173123,175161,176860,179222,181873,184598,186507,188114,189219,190119,190564,191396,192579,194418
41100,"St. George, UT (Metropolitan Statistical Area)",13000,13907,15037,15526,16379,18092,18504,19846,20877,22335,24019,26478,28070,29472,30963,32816,35761,39503,42781,44627,46744,49183,52811,56349,60656,66493,72261,77647,81520,84837,88049,91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138424,141507,144597,147637,151876,155602
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",116758,115462,117065,118538,118278,118091,118925,119830,120097,119976,119604,119251,118583,117842,117584,117358,116748,116500,116125,115289,115917,116008,116534,117377,118153,118119,118915,119187,120013,120992,121611,124091,123936,123894,123923,123366,123484,124222,125483,126077,127001,127235,127729,127957,127714,127377,126880
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2476718,2520475,2514268,2506053,2493703,2483293,2483274,2483161,2476457,2479899,2484555,2486989,2487360,2481504,2484786,2496966,2513864,2529039,2543754,2552771,2554879,2565020,2579363,2590410,2605968,2616756,2629433,2640161,2651165,2657031,2666413,2678822,2690131,2700121,2711031,2721868,2730316,2744265,2755581,2767776,2779404,2790026,2793783,2797113,2800914,2806191,2811588
41420,"Salem, OR (Metropolitan Statistical Area)",183461,187645,193158,197027,199576,206796,211453,218659,228455,237065,243606,250849,254150,254850,255400,256540,258250,260438,263037,268239,273600,279862,287202,295039,303205,310626,317638,324457,331688,338269,343985,348007,351581,356668,360377,363708,368046,374317,379755,384075,388323,391534,393862,396231,398608,403821,410091
41500,"Salinas, CA (Metropolitan Statistical Area)",255128,248235,252730,254140,255261,263534,270976,275942,281545,284129,286882,292406,299677,306241,313698,321458,328102,335849,341268,345947,349872,357535,364805,371860,371002,352363,355486,362215,376794,387889,396267,402990,407082,408977,409725,408731,405139,401831,402376,406022,410263,416413,421466,426441,429109,431293,433898
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",177017,178804,184503,186939,191029,195957,199933,203759,206805,209113,212004,212780,212984,213485,216011,220383,225063,229583,233065,238509,242598,247645,254246,260733,267853,274618,281441,288563,294772,301328,307487,313744,319128,325063,332157,338528,345704,353828,360918,366772,370558,374783,378188,381532,385088,389811,395300
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",476600,482939,498890,510409,524033,536395,551569,569758,586735,605964,625894,650232,669210,684802,700444,712930,720877,729985,735973,741463,745687,756611,778307,802260,826621,848617,866353,884440,904628,917191,929195,942537,954081,963150,971454,982034,997221,1018281,1037540,1055462,1074013,1091699,1107958,1124609,1141905,1154513,1170266
41660,"San Angelo, TX (Metropolitan Statistical Area)",72495,72383,74244,73632,75927,76932,78694,79880,80554,81991,84252,86724,88690,92432,96176,97944,98243,99036,99256,100211,101335,99924,99719,101111,101848,103167,103639,104574,105261,105787,105657,105841,105596,105732,106002,106373,106587,107774,108289,109210,110466,112285,113442,115067,116563,118449,119659
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",941515,957715,987523,1008844,1038887,1055225,1064486,1083489,1105551,1123898,1138722,1161968,1187117,1222136,1254044,1283925,1317439,1356676,1387997,1394458,1401286,1410902,1434060,1465365,1498269,1535185,1570083,1599427,1628676,1659847,1689009,1720003,1748123,1784153,1815846,1857602,1896328,1956361,2011543,2061275,2105672,2153215,2194579,2238578,2283485,2332790,2384075
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",1340989,1365976,1391925,1433126,1499594,1540667,1616907,1642781,1715527,1775410,1827602,1875620,1927018,1972354,2018133,2066419,2126090,2196834,2275309,2364284,2444380,2512365,2553122,2593126,2599776,2614685,2623697,2651549,2692600,2736720,2789593,2827366,2869672,2900355,2914702,2930007,2938375,2947289,2975742,3022116,3061203,3104386,3142256,3184358,3223645,3265700,3299521
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",3088491,3108460,3119247,3134632,3146217,3152349,3158346,3187017,3199300,3213638,3226421,3260930,3295803,3333995,3386080,3428080,3479465,3523866,3558999,3603440,3656981,3719675,3760370,3805588,3839619,3859905,3883894,3923208,3985694,4045185,4089620,4135875,4174788,4158544,4145965,4133400,4137858,4148724,4183637,4243932,4302830,4345364,4400757,4462425,4529180,4595980,4656132
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1051545,1089674,1119155,1157841,1183576,1184823,1213688,1228572,1254396,1284003,1295698,1326709,1350627,1371955,1401776,1425185,1449912,1461582,1480543,1506608,1534258,1535142,1550447,1570207,1588680,1602152,1622579,1652864,1684121,1708031,1722965,1738728,1742726,1724404,1718790,1718016,1729959,1745283,1766098,1795231,1819573,1842401,1870402,1898203,1928745,1954348,1976836
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",102648,106280,109301,115484,119843,125535,126456,134260,138635,145914,150850,156786,161886,166563,171365,177566,185248,192497,199345,204261,213314,218276,219895,221848,223370,226228,229370,232976,236601,240020,243480,247839,251462,253083,254674,256842,258615,260498,262770,266358,268145,269905,271208,274552,276308,279116,281401
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",122243,124788,129886,141878,145347,149828,158622,168026,175132,174865,184041,189305,193590,197353,201921,205964,212143,216661,221202,225700,231463,229616,229935,232912,235386,237714,239324,241168,245344,250889,253667,255835,256045,254531,253021,252356,251377,251616,253304,256520,260009,263266,264971,266597,269277,271401,274146
42140,"Santa Fe, NM (Metropolitan Statistical Area)",53500,55026,56874,59243,61246,63278,65930,69090,71604,72669,75353,75872,77222,80118,82250,84106,85676,89134,92323,94507,96962,99587,102536,106030,109927,113944,118462,121031,124172,125956,127966,129713,131057,133555,135213,136391,137610,138786,140210,141704,143205,144462,145395,146326,147154,147977,148686
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",261991,265291,269930,276957,277414,278431,282626,286075,290381,295397,295423,300191,305588,313073,322294,329133,338569,345651,352021,355810,365695,370565,374910,378003,380064,384226,384582,386108,391290,394738,396906,399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,424379,426131,430873,436248,441228,444769
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",200920,206003,212402,224091,237957,243028,253255,262654,273175,281442,291859,301586,308609,314636,321580,326863,335355,345270,356111,367893,380633,390495,397937,405151,410687,416152,422286,428399,437141,445901,453421,460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,484791,487778,490746,495046,499674,502146
42340,"Savannah, GA (Metropolitan Statistical Area)",206087,206709,203279,204260,204809,204936,212479,218664,224727,226093,229430,231691,235102,239114,240354,242463,244606,247365,251216,254061,255475,259160,262690,267853,272886,277581,281126,283480,286697,288441,291618,293721,297133,301644,304585,310553,314528,322065,329943,335185,344017,348751,355819,362203,365776,372357,379199
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",595472,596204,601087,606331,605941,606407,608007,603751,604269,603524,601656,597021,594227,591104,587760,584185,579742,578457,576085,575917,575871,576090,578212,579606,580330,578788,576980,573886,569384,566216,563157,559879,557476,555702,555483,555495,556652,557626,560032,561548,562933,563743,564030,564328,561939,560041,558166
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1810753,1834990,1835190,1806099,1800981,1833981,1866276,1886242,1916683,1971129,2032131,2105824,2151691,2177909,2188099,2216022,2258026,2301024,2356263,2426393,2493214,2578807,2630705,2690858,2740325,2774159,2814630,2856795,2918071,2978761,3019651,3052187,3092927,3118302,3133021,3158967,3198265,3257081,3304467,3355042,3414797,3448636,3498362,3554031,3612962,3672866,3733580
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",35247,36192,37617,40570,43668,45818,47259,48176,50485,53309,57912,60728,63946,67499,70419,73792,75879,78776,81171,83885,87542,91115,93593,96023,97566,99858,101929,103583,106291,108961,111294,113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138233,138979,140640,142021,144772,147919
42700,"Sebring, FL (Metropolitan Statistical Area)",28678,29898,31931,33912,35937,40025,41070,41584,41962,43588,45828,48102,50315,52286,53670,55636,57508,59375,62119,64325,66334,69238,71614,73790,76301,78724,80792,82713,84334,85551,86604,87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98665,98284,97998,97762,98104,99491
43100,"Sheboygan, WI (Metropolitan Statistical Area)",95535,96726,97081,97541,98803,99963,100372,99858,100495,100282,100727,100907,100554,100770,100592,101060,101028,100995,101347,102018,103032,104137,104714,105627,106729,108093,109672,110737,111536,111973,112088,112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115474,115372,115010,114915,115262,115569
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",82742,82644,80725,76977,77168,79176,82243,84093,84089,84776,87500,90118,91140,91857,92562,93722,94827,96787,95717,95246,95499,95120,96178,96370,97474,98857,100342,102993,105122,107020,109173,110939,112330,113239,114421,114998,115666,117174,118331,118834,120069,121042,121249,121601,122165,123419,125467
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",356981,358599,363150,367392,369828,372886,381019,386919,389881,393685,397929,403812,408275,414540,418102,420125,423310,425565,420448,413628,408649,401238,400139,402750,405929,408225,411451,413330,416050,414997,416699,417850,417622,417953,418234,421695,424302,430852,431496,433607,435976,441193,445044,448373,446754,444758,443708
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",60500,62770,67149,70938,74558,76165,76922,78946,80688,83160,86268,86172,88036,88373,88872,90937,91192,94093,96690,96316,97551,97918,99058,101453,104403,109323,112480,112880,114907,116091,116530,118132,118798,119847,120638,123234,125786,127241,128206,129023,130081,131809,132996,131888,129605,127321,126427
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",157475,157876,159627,159765,160131,160327,161899,163760,164822,162857,161674,160495,161009,159718,158696,158265,156606,154861,153535,154564,154246,155053,156583,158214,160369,162280,164052,165859,166138,166559,167651,167762,167040,166544,166232,166178,164840,165345,165607,166196,167549,168832,168951,168821,168746,168857,169069
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",123539,124171,125075,126094,126920,128011,129032,131050,132916,133481,135312,139185,139142,140747,143042,146081,147929,147796,148672,151460,152240,154148,156928,160753,164088,167987,170698,173960,175756,178964,183138,188310,191693,194442,197813,202328,206605,211576,216943,221887,225913,229203,232714,237701,243326,248062,251854
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",284837,288051,287489,289656,289459,288497,288309,287124,288007,290181,291639,290984,289810,287735,286626,288222,289373,289411,290952,292757,295488,297187,298719,300909,304704,307216,310072,312119,313574,314556,315804,316991,316897,316678,316545,316831,317221,317778,318668,319966,319189,318985,319157,318560,318719,319454,320098
43900,"Spartanburg, SC (Metropolitan Statistical Area)",201861,203598,207746,214876,218059,220651,222317,221399,226538,228545,230660,234585,237011,238425,239608,242564,245495,246475,248494,251333,255211,257888,261183,263625,265660,268510,271652,274644,277093,279388,281850,284414,286282,288166,289742,291107,293722,298146,303275,308845,312435,313682,314784,316696,318784,321483,325079
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",298577,312662,320760,324588,330672,337833,340737,346996,352737,362077,370294,380713,385240,386115,387506,392732,395083,393851,393013,392929,395554,403054,413678,425854,437440,445129,452821,457647,460412,464219,466608,470685,474933,479375,483328,488534,494408,502564,512037,518646,524826,528577,529908,532432,535666,540915,547824
44100,"Springfield, IL (Metropolitan Statistical Area)",170020,171806,175525,176557,178605,179531,183947,187362,188410,187846,187471,187780,187489,186844,187611,187747,188104,187316,187591,188519,188954,189818,192544,195599,198516,201132,201598,202123,201884,201722,201347,201628,202427,203281,203901,204526,204988,205887,206771,207874,208900,210504,211656,212019,211633,211669,211156
44140,"Springfield, MA (Metropolitan Statistical Area)",579222,584006,585290,592484,594809,593517,592358,590171,586804,583481,582523,582692,584790,580705,581778,582893,582962,583433,590082,596967,602229,603765,602886,602439,602990,604128,603922,603331,604675,605809,607147,608897,609075,612241,615294,615860,616530,617576,618276,619668,620687,623424,625994,626975,628380,630672,631982
44180,"Springfield, MO (Metropolitan Statistical Area)",208253,210653,218024,225777,231356,235542,236572,241105,247152,252970,256053,259555,261087,262312,266915,271631,276883,281312,287040,291591,294823,300354,307066,314578,323461,332908,340951,346324,352705,358461,363882,369920,375215,380529,387040,394660,402883,413765,423127,429289,434220,437409,440348,444643,448718,452188,456456
44220,"Springfield, OH (Metropolitan Statistical Area)",153853,157639,160007,157903,157377,155828,154645,151748,150753,150681,150789,150149,149463,147821,147142,147100,147075,147403,147514,147992,147720,147596,147747,147584,147442,147355,147289,147116,146268,145742,145159,144605,143803,143229,141758,141380,141367,140668,139829,139404,138778,138246,137760,137193,136740,136482,135959
44300,"State College, PA (Metropolitan Statistical Area)",97088,99495,101263,103971,105034,107957,107533,110048,112939,111315,112459,113131,114390,114706,116203,115390,116567,117697,119468,120473,122049,125231,126518,127881,129930,130847,131951,134102,134849,134657,135315,135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,154253,154976,155839,158213,159506,160580
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)*",85124,85665,87707,88454,88087,88941,90122,90316,90541,90646,90886,91031,91309,91701,91828,91764,91846,92272,93737,95015,96527,98096,99110,100067,101163,102263,103697,104994,105988,106879,108150,109129,109602,110436,111549,112751,114085,116262,117708,118420,118593,118349,118905,118669,119410,119772,120221
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",284769,291488,296167,300221,303896,306658,309750,317671,320840,332685,338384,350304,361462,373479,385721,398731,416042,430786,445726,457138,466863,484131,492694,500278,506385,512212,517923,524657,531908,540257,552424,567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,687442,695432,701464,704654,715114,726106
44940,"Sumter, SC (Metropolitan Statistical Area)",79784,79727,81867,84259,83151,83313,85380,85241,86589,86824,87556,88736,90420,91845,92663,94657,96362,98084,99420,99777,101933,101271,102630,103179,105224,105542,105852,105938,105475,105468,104827,104802,104629,105380,105112,106099,106082,105953,106014,106463,107004,107571,107355,108075,108035,107940,107480
45060,"Syracuse, NY (Metropolitan Statistical Area)",631763,637540,640019,641826,642407,642995,646105,647543,647200,646806,644646,642764,640720,640442,642984,646469,650383,648635,646725,649352,654842,661505,665618,668488,670309,667499,664389,660384,655229,651499,650297,649961,650697,652241,655091,656149,655021,655321,656209,658913,660857,663029,662819,661539,662999,661751,660458
45220,"Tallahassee, FL (Metropolitan Statistical Area)",154105,158300,165004,173644,181470,189245,186999,189529,194690,200091,204111,213167,217765,221584,225185,229399,233106,235840,241026,246756,253724,261192,271509,276025,284421,292713,298563,302943,308414,312685,316825,321336,324386,327940,334289,339179,344257,350580,357357,361238,364690,369416,371067,375409,373409,375645,377924
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1082821,1117227,1180716,1251917,1333538,1394490,1425848,1452426,1478254,1517764,1573352,1626975,1677405,1722726,1774374,1825777,1877018,1923591,1967197,2005545,2039321,2077857,2110974,2135204,2163912,2194294,2226036,2256460,2297251,2336822,2369105,2404013,2444015,2487445,2529652,2587771,2651580,2699935,2726780,2746981,2763937,2788715,2828490,2847270,2873489,2917813,2975225
45460,"Terre Haute, IN (Metropolitan Statistical Area)",175824,175500,177082,176637,175537,172796,172939,173680,174548,174590,174406,176395,175255,174781,173625,172695,172000,170581,169209,168190,167248,166606,166943,168127,169575,169975,170921,171682,171665,171237,171235,170855,170497,170055,170438,170001,170634,171730,171987,171967,172190,172300,172548,172586,172091,171381,171019
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",109468,113411,115276,115364,115273,116487,120390,121802,122871,123622,126658,127351,128345,129332,131460,132198,133288,133636,133889,134645,133795,134497,135250,136162,137598,139004,139853,141353,141893,142322,143051,143205,142882,143149,143582,143996,144534,146051,146273,147495,148743,149352,149385,149553,149564,149366,149769
45540,"The Villages, FL (Metropolitan Statistical Area)",14719,14967,15797,17780,19143,20453,20999,22056,22324,22835,23318,24439,25063,25822,26577,27362,28313,29217,29771,30161,30990,31882,32863,33804,34764,36149,38441,42871,46611,48767,51725,53738,55793,59539,61934,64456,69261,76202,82101,86433,90643,94279,98581,102781,108253,114000,118891
45780,"Toledo, OH (Metropolitan Statistical Area)",601824,607493,613790,618239,621256,622934,620746,615085,613830,611100,615273,617164,616977,614991,611930,610582,610137,612073,613093,616985,615560,614637,614606,615755,615629,615841,616304,616468,617850,618484,618371,618207,619037,618721,619006,618181,616819,614581,613567,611964,610734,610131,609380,608234,607801,606781,605956
45820,"Topeka, KS (Metropolitan Statistical Area)",196159,197701,198772,202849,202528,194147,195125,197659,199010,200351,201651,204099,204404,204869,205608,206005,205319,205805,207337,210255,209794,210598,212479,214014,216252,218593,220036,221246,222316,223555,223772,224859,225090,225355,226153,227155,228208,228825,230025,231272,232548,234279,234746,234513,233986,233798,233791
45940,"Trenton, NJ (Metropolitan Statistical Area)",305795,305091,308680,314505,315209,317113,315506,313004,311427,311764,309998,307796,306944,307882,311052,311067,314133,318557,322280,326162,326246,326477,328694,330674,333292,335229,337476,339146,340755,344013,348435,351465,353816,355935,358724,361248,362015,362840,363088,364119,365388,367959,367908,369171,370984,371601,371398
46060,"Tucson, AZ (Metropolitan Statistical Area)",345000,355962,380255,407515,428558,443741,459738,471596,483484,497687,523341,535780,552627,568004,582172,592087,602647,621586,640419,656727,664200,668844,679813,698091,719598,745112,768212,783685,798521,813386,828905,848019,859280,874267,885893,901342,920298,940930,955869,967778,975580,981870,988024,992973,997418,1004244,1010025
46140,"Tulsa, OK (Metropolitan Statistical Area)",567032,573235,582203,592055,602108,611968,625290,638395,651741,664120,690017,715729,730726,754809,772780,774500,773203,775798,770713,758652,757345,763119,774765,785755,795139,800473,805725,816284,829391,843057,854631,861237,867602,874844,877577,878004,882861,894011,906441,916525,929824,939978,946118,953210,962944,970107,981005
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",155496,152542,155545,158760,160974,163262,164319,166525,168371,171898,173338,174982,176099,174646,175147,175924,178012,180361,182481,183746,185270,187311,189990,190785,192574,194272,197577,197955,199727,201299,202429,204489,205692,206365,207368,209105,212545,217938,220757,224304,228631,230428,231361,233299,235296,237989,239908
46340,"Tyler, TX (Metropolitan Statistical Area)",95331,97390,99839,103794,105758,108766,111662,114264,117127,120667,125905,129316,132734,137348,141243,145030,148975,151554,152388,152164,150876,151550,153705,155336,158717,160898,163440,166087,168531,171033,172758,175658,177836,181107,184254,187300,191362,196124,199953,203263,207111,210470,212832,215088,216854,220050,222936
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",603438,623756,633043,664830,683772,698033,707866,716911,734962,740505,753428,763820,767573,776075,789097,797791,804294,810444,818447,824072,831337,838534,850510,863959,870348,878591,881399,883443,886711,886909,878906,876629,882755,890473,894311,907997,918181,926954,925335,933680,943177,956377,966581,976711,986802,992082,998714
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",340858,341324,343966,344262,338821,334835,333120,329897,326942,325540,323689,320223,319790,319788,320361,320097,319368,316950,316211,315341,316088,317074,319408,320421,319608,318002,311447,305700,302681,300619,299874,299597,298521,298049,298323,298986,298574,298258,298831,298886,299000,299281,298890,298543,297941,296987,295600
46660,"Valdosta, GA (Metropolitan Statistical Area)",75429,76347,79276,82156,83842,85407,85511,86971,88679,88498,90486,91402,92131,92821,94274,95477,96133,97055,97863,97741,98530,99699,101299,102922,106877,109267,111381,113514,115406,116892,118574,119729,119736,121305,121850,124387,126411,129323,131036,134907,137780,140082,142469,144726,142959,143428,142875
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",168394,173238,178481,181259,183223,187439,191535,197971,204713,213619,224455,237456,246003,254348,260386,264416,271634,283617,296835,310048,326074,343463,354104,359919,364251,366072,365395,367608,371881,378657,387657,396974,404209,408226,408409,409301,408181,408402,408243,408972,410290,414062,416754,420360,424770,430791,436092
47020,"Victoria, TX (Metropolitan Statistical Area)",59058,58707,59656,60041,61570,62400,64032,65422,66629,68884,71718,74599,76778,79719,80912,81297,81693,82351,81112,80171,79568,80560,81791,83304,84614,85899,86805,87891,88626,90004,90775,90944,91511,91624,91809,91789,91523,91649,92403,92926,93792,94083,94676,96629,97602,98724,99913
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",120722,122309,126773,129031,130746,133306,134350,135359,135184,134615,133966,133088,133726,133494,132497,134138,135083,135700,135995,136569,137881,138366,140503,141921,143334,144544,144829,145430,145811,145924,146293,146263,146451,147294,148437,149837,152022,153371,154489,155738,156531,157155,157570,157677,156977,157099,155854
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)*",1085091,1099964,1113297,1114977,1137655,1157946,1166228,1178977,1197552,1209942,1209282,1216639,1241360,1249538,1280795,1307970,1320458,1353468,1392921,1419734,1436650,1460246,1472822,1505656,1526947,1536791,1544193,1551433,1556639,1557271,1568344,1584803,1593489,1608368,1616332,1642657,1649013,1665757,1663563,1662528,1668443,1679972,1686832,1698144,1706680,1717853,1724876
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",185701,189191,194103,197643,201805,206589,213115,219123,225906,233220,240074,247426,253694,259759,267034,273255,280000,285767,291752,298075,304451,314062,323705,331956,339253,345668,348127,350732,354946,359854,364708,368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,443081,447615,451218,454208,457260,459863
47380,"Waco, TX (Metropolitan Statistical Area)",168384,165008,167456,170979,173928,177057,176185,179868,181301,183520,186539,189416,191717,193961,197671,199820,201204,204568,204519,204348,205516,207477,209531,211278,214400,218877,221128,224497,226561,228450,230120,232489,233379,234661,236830,239419,240784,242397,244453,246735,249441,253821,255696,257021,258784,260264,262813
47460,"Walla Walla, WA (Metropolitan Statistical Area)",44776,46570,46500,47071,46936,47175,48641,49130,49317,49269,50254,51590,51889,52781,53114,52843,52495,52215,51656,51354,52223,52554,54041,54941,56381,57303,57895,58287,58515,58648,58867,59247,59106,59661,60111,60679,60543,60600,60737,61218,62080,63031,63528,63429,63593,63745,64282
47580,"Warner Robins, GA (Metropolitan Statistical Area)",85357,87709,90839,93008,94022,96373,98251,99591,100792,102471,104400,106108,107518,108084,109024,109327,110786,112267,113865,116176,117510,119068,120842,123430,126114,129441,130968,133473,136742,139475,142022,144820,147377,150927,154342,159187,161847,165671,170285,173782,176793,180420,183634,185460,186454,187534,188149
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)*",3109716,3174781,3228473,3297994,3317553,3329115,3354959,3374253,3382257,3411506,3418637,3442968,3501294,3543649,3595901,3672371,3752795,3846429,3947690,4045716,4121547,4173328,4235129,4300061,4362043,4422005,4476203,4536908,4602056,4672330,4763645,4863388,4970350,5055829,5124633,5199870,5273577,5318889,5372905,5445083,5547895,5666536,5778317,5872677,5964439,6033891,6097684
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",167352,169857,170283,169595,170158,170178,170987,172038,172797,174425,174893,177172,176866,175444,173893,171586,167036,162232,158953,157238,158077,159026,160489,161261,162204,162400,162363,163010,162902,163342,163516,163699,163590,162634,162388,162793,163260,163976,164310,165724,167225,167919,168286,168624,169590,170096,170612
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",88565,88789,89719,90773,90310,89485,90235,90488,90089,89651,89161,88071,87585,87302,87465,88094,88954,91032,96360,103758,109534,111549,112911,114463,114874,116932,115361,114585,113055,112546,112081,111790,111422,111112,110246,109924,113486,113650,115059,115033,115023,116570,118172,120772,119192,118964,117635
48140,"Wausau, WI (Metropolitan Statistical Area)",96774,97762,99164,100135,101722,103197,104779,105124,107054,108618,110574,111246,110887,111023,110953,111241,111260,111458,112058,113201,114318,115743,116972,118417,120044,120760,121649,122560,123583,124597,125404,125995,126459,126880,127311,127855,128958,130516,131773,133036,133793,134069,134500,134630,135266,135619,135868
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",165284,166471,167161,166032,166066,164593,165977,164666,163770,161867,161602,163345,161525,160486,156918,154644,151981,149132,146776,145205,143873,142270,141845,141012,140704,140001,139547,138275,136619,134675,133276,131681,130701,129750,129141,128241,127464,126321,125236,124959,124734,124280,123339,122491,121940,121313,120512
48300,"Wenatchee, WA (Metropolitan Statistical Area)",55995,57905,58182,58036,58318,59531,60767,62443,64337,65586,66273,67591,69004,69622,70983,72428,73586,73859,74236,76006,77504,78865,81220,83570,86027,88755,91676,93486,95118,96819,98336,99322,99361,99786,100654,101968,103369,105094,106717,108029,109614,111294,112140,113049,113541,114420,116178
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",181524,182552,186174,185831,185230,184209,185114,186432,185683,185256,186463,185340,184158,182331,180057,176777,173087,168724,166158,163741,161663,158961,158283,158525,158445,157944,156502,157354,156100,155562,154230,152914,151728,151442,150666,150186,149438,149208,148727,148073,147910,147854,147098,146380,145798,144909,144198
